reg_code	name	age	GQ
53073	Whatcom	82	0
53073	Whatcom	83	0
53073	Whatcom	84	0
53073	Whatcom	85	0
53073	Whatcom	86	0
53073	Whatcom	87	0
53073	Whatcom	88	0
53073	Whatcom	89	0
53073	Whatcom	90	0
53073	Whatcom	91	0
53073	Whatcom	92	0
53073	Whatcom	93	0
53073	Whatcom	94	0
53073	Whatcom	95	0
53073	Whatcom	96	0
53073	Whatcom	97	0
53073	Whatcom	98	0
53073	Whatcom	99	0
53073	Whatcom	100	0
53075	Whitman	0	0
53075	Whitman	1	0
53075	Whitman	2	0
53075	Whitman	3	0
53075	Whitman	4	0
53075	Whitman	5	0
53075	Whitman	6	0
53075	Whitman	7	0
53075	Whitman	8	0
53075	Whitman	9	0
53075	Whitman	10	0
53075	Whitman	11	0
53075	Whitman	12	0
53075	Whitman	13	0
53075	Whitman	14	0
53075	Whitman	15	0
53075	Whitman	16	0
53075	Whitman	17	0
53075	Whitman	18	574
53075	Whitman	19	1816
53075	Whitman	20	1727
53075	Whitman	21	1359
53075	Whitman	22	959
53075	Whitman	23	625
53075	Whitman	24	370
53075	Whitman	25	336
53075	Whitman	26	284
53075	Whitman	27	232
53075	Whitman	28	180
53075	Whitman	29	130
53075	Whitman	30	83
53075	Whitman	31	48
53075	Whitman	32	21
53075	Whitman	33	7
53075	Whitman	34	0
53075	Whitman	35	0
53075	Whitman	36	2
53075	Whitman	37	1
53075	Whitman	38	0
53075	Whitman	39	0
53075	Whitman	40	0
53075	Whitman	41	0
53075	Whitman	42	0
53075	Whitman	43	0
53075	Whitman	44	3
53075	Whitman	45	4
53075	Whitman	46	1
53075	Whitman	47	0
53075	Whitman	48	2
53075	Whitman	49	2
53075	Whitman	50	1
53075	Whitman	51	0
53075	Whitman	52	0
53075	Whitman	53	1
53075	Whitman	54	4
53075	Whitman	55	0
53075	Whitman	56	0
53075	Whitman	57	0
53075	Whitman	58	0
53075	Whitman	59	0
53075	Whitman	60	0
53075	Whitman	61	2
53075	Whitman	62	3
53075	Whitman	63	2
53075	Whitman	64	2
53075	Whitman	65	1
53075	Whitman	66	1
53075	Whitman	67	2
53075	Whitman	68	1
53075	Whitman	69	1
53075	Whitman	70	0
53075	Whitman	71	0
53075	Whitman	72	0
53075	Whitman	73	0
53075	Whitman	74	0
53075	Whitman	75	0
53075	Whitman	76	0
53075	Whitman	77	0
53075	Whitman	78	0
53075	Whitman	79	0
53075	Whitman	80	0
53075	Whitman	81	0
53075	Whitman	82	0
53075	Whitman	83	0
53075	Whitman	84	0
53075	Whitman	85	0
53075	Whitman	86	0
53075	Whitman	87	0
53075	Whitman	88	0
53075	Whitman	89	0
53075	Whitman	90	0
53075	Whitman	91	0
53075	Whitman	92	0
53075	Whitman	93	0
53075	Whitman	94	0
53075	Whitman	95	0
53075	Whitman	96	0
53075	Whitman	97	0
53075	Whitman	98	0
53075	Whitman	99	0
53075	Whitman	100	0
53077	Yakima	0	1
53077	Yakima	1	0
53077	Yakima	2	0
53077	Yakima	3	0
53077	Yakima	4	0
53077	Yakima	5	0
53077	Yakima	6	0
53077	Yakima	7	0
53077	Yakima	8	0
53077	Yakima	9	0
53077	Yakima	10	0
53077	Yakima	11	0
53077	Yakima	12	0
53077	Yakima	13	0
53077	Yakima	14	0
53077	Yakima	15	7
53077	Yakima	16	8
53077	Yakima	17	4
53077	Yakima	18	1
53077	Yakima	19	0
53077	Yakima	20	0
53077	Yakima	21	2
53077	Yakima	22	8
53077	Yakima	23	7
53077	Yakima	24	2
53077	Yakima	25	4
53077	Yakima	26	0
53077	Yakima	27	0
53077	Yakima	28	0
53077	Yakima	29	0
53077	Yakima	30	0
53077	Yakima	31	0
53077	Yakima	32	0
53077	Yakima	33	1
53077	Yakima	34	1
53077	Yakima	35	0
53077	Yakima	36	1
53077	Yakima	37	0
53077	Yakima	38	0
53077	Yakima	39	0
53077	Yakima	40	0
53077	Yakima	41	0
53077	Yakima	42	0
53077	Yakima	43	0
53077	Yakima	44	1
53077	Yakima	45	0
53077	Yakima	46	0
53077	Yakima	47	0
53077	Yakima	48	0
53077	Yakima	49	1
53077	Yakima	50	0
53077	Yakima	51	0
53077	Yakima	52	0
53077	Yakima	53	0
53077	Yakima	54	0
53077	Yakima	55	0
53077	Yakima	56	0
53077	Yakima	57	0
53077	Yakima	58	0
53077	Yakima	59	0
53077	Yakima	60	0
53077	Yakima	61	0
53077	Yakima	62	0
53077	Yakima	63	0
53077	Yakima	64	0
53077	Yakima	65	0
53077	Yakima	66	0
53077	Yakima	67	0
53077	Yakima	68	0
53077	Yakima	69	0
53077	Yakima	70	0
53077	Yakima	71	0
53077	Yakima	72	0
53077	Yakima	73	0
53077	Yakima	74	0
53077	Yakima	75	0
53077	Yakima	76	0
53077	Yakima	77	0
53077	Yakima	78	0
53077	Yakima	79	0
53077	Yakima	80	0
53077	Yakima	81	0
53077	Yakima	82	0
53077	Yakima	83	0
53077	Yakima	84	0
53077	Yakima	85	0
53077	Yakima	86	0
53077	Yakima	87	0
53077	Yakima	88	0
53077	Yakima	89	0
53077	Yakima	90	0
53077	Yakima	91	0
53077	Yakima	92	0
53077	Yakima	93	0
53077	Yakima	94	0
53077	Yakima	95	0
53077	Yakima	96	0
53077	Yakima	97	0
53077	Yakima	98	0
53077	Yakima	99	0
53077	Yakima	100	0
